title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
삼성 갤럭시S22울트라 512GB 팬텀화이트 SKT T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4680&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_3422188/34221883644.jpg,180000,,대전모바일,34221883644,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시A35 128GB 미개봉 Galaxy 새상품 SM-A356N,https://www.lotteon.com/p/product/LO2355968685?sitmNo=LO2355968685_2355968686&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_4997708/49977083749.2.jpg,99000,,롯데ON,49977083749,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S23 FE 256GB SM-S711N 미개봉 Galaxy S23 FE,https://www.lotteon.com/p/product/LO2320079233?sitmNo=LO2320079233_2320079234&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_4823484/48234841558.jpg,109000,,롯데ON,48234841558,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 노트20 256GB 중고 중고폰 공기계 리퍼폰 알뜰폰 F등급,https://smartstore.naver.com/main/products/6096258707,https://shopping-phinf.pstatic.net/main_8364075/83640758195.7.jpg,91000,,톡톡폰,83640758195,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
애플 아이폰16 프로맥스 256GB 홍콩 해외직구 카메라무음 물리듀얼유심 홍콩판 내추럴,https://smartstore.naver.com/main/products/10918605391,https://shopping-phinf.pstatic.net/main_8846311/88463111426.2.jpg,1811000,,HKPHONE,88463111426,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
애플 아이폰7 32GB 매트블랙 T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=2564&cate_no=27&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2394095/23940955934.1.jpg,30000,,대전모바일,23940955934,5,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
갤럭시S SK 기기변경 갤럭시S25 엣지 / S25+ / Ultra 512GB 선택약정 프리미엄,https://link.auction.co.kr/gate/pcs?item-no=E877253830&sub-id=1&service-code=10000003,https://shopping-phinf.pstatic.net/main_5485165/54851655806.jpg,189000,,옥션,54851655806,2,삼성,삼성전자,디지털/가전,휴대폰,SKT,
애플 아이폰13프로 128GB 그래파이트 T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4574&cate_no=27&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_3119088/31190887366.1.jpg,110000,,대전모바일,31190887366,5,아이폰,Apple,디지털/가전,휴대폰,자급제폰,
모토로라 레이저60 울트라 512GB 5G 글로벌판 자급제 미개봉 새상품 공기계 스마트폰,https://smartstore.naver.com/main/products/11887777584,https://shopping-phinf.pstatic.net/main_8943228/89432288193.jpg,1459000,,HKPHONE,89432288193,2,모토로라,모토로라,디지털/가전,휴대폰,해외출시폰,
삼성전자 갤럭시 S24 FE 5G 듀얼심 + e심 자급제 새제품 공기계 256GB,https://smartstore.naver.com/main/products/11028585545,https://shopping-phinf.pstatic.net/main_8857309/88573091752.1.jpg,593270,,HKPHONE,88573091752,2,,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시폴더2 공기계,http://emart.ssg.com/item/itemView.ssg?itemId=1000575602928&siteNo=6001&ckwhere=naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_4514697/45146973185.jpg,85000,,이마트몰,45146973185,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 Z플립5 256G SM-F731 512G 미개봉 새상품,https://smartstore.naver.com/main/products/11746430645,https://shopping-phinf.pstatic.net/main_8929094/89290941164.jpg,391200,,응답하라 휴대폰,89290941164,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
Apple 아이폰16e 128GB 듀얼심 5G 공기계 자급제 폰 카메라무음,https://smartstore.naver.com/main/products/11520773421,https://shopping-phinf.pstatic.net/main_8906528/89065283814.jpg,826000,,얼리텍,89065283814,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
Apple 정품 아이폰 16 Pro 자급제  블랙 티타늄  128GB MYND3KH/A,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8335434891&ctag=8335434891&lptag=I24068312665&itemId=24068312665&vendorItemId=91088074520&spec=10305197,https://shopping-phinf.pstatic.net/main_5041692/50416920793.2.jpg,1472500,,쿠팡,50416920793,3,Apple,Apple,디지털/가전,휴대폰,자급제폰,
갤럭시 S25울트라 256G 기기변경성지 비밀 할인폰 직영KT샵,http://www.show010.com/index.html?branduid=11674878&ref=naver_open,https://shopping-phinf.pstatic.net/main_5481675/54816752632.jpg,618000,,슈퍼모바일,54816752632,2,,삼성전자,디지털/가전,휴대폰,KT,
삼성전자 갤럭시Z 플립5 5G 512GB [자급제],https://search.shopping.naver.com/catalog/53598135082,https://shopping-phinf.pstatic.net/main_5359813/53598135082.20250317144556.jpg,1128000,,네이버,53598135082,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A32 64GB 새제품 미개봉 학생폰 효도폰,https://smartstore.naver.com/main/products/6659509545,https://shopping-phinf.pstatic.net/main_8420400/84204009867.1.jpg,98000,,투투쇼핑,84204009867,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시Z플립3 라벤더퍼플 256GB KT T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4508&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2917091/29170917006.3.jpg,30000,,대전모바일,29170917006,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
[대여]아이폰16 프로 대여/렌탈 서울 가락시장역 방문수령 퀵발송 256GB,https://smartstore.naver.com/main/products/11656124991,https://shopping-phinf.pstatic.net/main_8920063/89200635457.jpg,19000,,하랑렌탈,89200635457,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
효도폰 학생폰 알뜰폰 롤리팝2 LG-SU430 공기계 폴더폰 SK 만 가능 3G 2G,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8650534244&ctag=8650534244&lptag=I25112240319&itemId=25112240319&vendorItemId=92213639092&spec=10305199,https://shopping-phinf.pstatic.net/main_5362013/53620134128.jpg,190000,,쿠팡,53620134128,2,LG전자,LG전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S24 울트라 5G 1TB [자급제],https://search.shopping.naver.com/catalog/53626798054,https://shopping-phinf.pstatic.net/main_5362679/53626798054.20250318160037.jpg,1693800,,네이버,53626798054,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S22플러스 자급제 256GB 정품 통신3사 사용가능,https://smartstore.naver.com/main/products/11462566360,https://shopping-phinf.pstatic.net/main_8900707/89007076725.1.jpg,480000,,스팀팩토링,89007076725,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
아이폰 5 5s 무음 수험생 학생 공부 수능 자급제 폰 A.골드 WIFI전용 16GB,https://smartstore.naver.com/main/products/11900930339,https://shopping-phinf.pstatic.net/main_8944544/89445440948.jpg,46000,,참이쁘다,89445440948,2,,,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 노트9 중고 중고폰 공기계 알뜰폰 리퍼 SM-N960N Z급,https://smartstore.naver.com/main/products/4986585767,https://shopping-phinf.pstatic.net/main_8253110/82531106361.9.jpg,43000,,스페이스Market,82531106361,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
아이폰 16 256GB Apple 미개봉 새상품,https://smartstore.naver.com/main/products/11102244268,https://shopping-phinf.pstatic.net/main_8864675/88646754590.jpg,545000,,모바일 익스프레스,88646754590,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성 공신폰 갤럭시A15 128GB 공부폰 학생폰 수험생 우등생폰 인터넷불가,https://www.lotteon.com/p/product/LO2290453587?sitmNo=LO2290453587_2290453588&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_4687519/46875196249.jpg,137610,,롯데ON,46875196249,2,,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A26 128GB 듀얼심 5G 공기계 자급제 폰,https://smartstore.naver.com/main/products/11673351604,https://shopping-phinf.pstatic.net/main_8921786/89217862071.jpg,282000,,얼리텍,89217862071,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
효도폰폴더 피쳐폰 LTE 스타일폴더 AT-M120 알뜰폰 아이나비 효자폰,https://www.lotteon.com/p/product/LO2382369489?sitmNo=LO2382369489_2382369490&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5109471/51094712080.1.jpg,65000,,롯데ON,51094712080,2,,,디지털/가전,휴대폰,공기계/중고폰,
삼성 공신폰 갤럭시 A24 128GB 학생폰 공부폰 키즈 수험생 우등생폰,https://smartstore.naver.com/main/products/9127473505,https://shopping-phinf.pstatic.net/main_8667197/86671973828.16.jpg,19000,,콩콩굿몰,86671973828,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
갤럭시 S25 / 25+자급제 용량 및 색상 선택 가능 AI스마트폰 갤럭시AI,https://smartstore.naver.com/main/products/11395587533,https://shopping-phinf.pstatic.net/main_8894009/88940097898.jpg,1075000,,삼성스토어YK,88940097898,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시Z 플립6 자급제 256GB SM-F741N (새상품),https://smartstore.naver.com/main/products/10572844774,https://shopping-phinf.pstatic.net/main_8811735/88117350365.3.jpg,1149900,,다람쥐창고A,88117350365,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시S24플러스 256G SM-S926 256G 미개봉 새상품,https://smartstore.naver.com/main/products/11636060734,https://shopping-phinf.pstatic.net/main_8918057/89180571178.jpg,610000,,모바일 익스프레스,89180571178,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 S10 중고폰 공기계 리퍼폰 알뜰폰 F등급,https://smartstore.naver.com/main/products/4635939888,https://shopping-phinf.pstatic.net/main_8218046/82180460339.14.jpg,69000,,톡톡폰,82180460339,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
Z폴드5 256G 갤럭시 미개봉 새상품,https://www.lotteon.com/p/product/LO2472476240?sitmNo=LO2472476240_2472476241&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5429590/54295900370.jpg,870000,,롯데ON,54295900370,2,,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
애플 아이폰13미니 중고폰 128GB 공기계 리퍼폰 알뜰폰 F등급,https://smartstore.naver.com/main/products/8449604491,https://shopping-phinf.pstatic.net/main_8599410/85994104814.4.jpg,47000,,톡톡폰,85994104814,5,Apple,Apple,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 A16 128GB SM-A165 미사용 새제품,https://smartstore.naver.com/main/products/11815703280,https://shopping-phinf.pstatic.net/main_8936021/89360213867.jpg,258000,,폰이요,89360213867,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S23울트라 중고폰 공기계 리퍼폰 256기가 F등급,https://smartstore.naver.com/main/products/9031887037,https://shopping-phinf.pstatic.net/main_8657638/86576387360.4.jpg,490000,,호두모바일,86576387360,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시S23울트라 256GB 그린 KT T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4850&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_3963049/39630491185.jpg,180000,,대전모바일,39630491185,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
SK 갤럭시 와이드7 M156 삼성전자 정품 미개봉 자급제,https://smartstore.naver.com/main/products/11572867491,https://shopping-phinf.pstatic.net/main_8911737/89117377897.jpg,197000,,조은 휴대폰,89117377897,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시A16 SM-A165N 무료폰 공짜폰 신규 기기변경,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=5713625528&tid=1000000061,https://shopping-phinf.pstatic.net/main_5407356/54073565024.jpg,10,,11번가,54073565024,2,삼성,,디지털/가전,휴대폰,KT,
삼성 갤럭시 S24 울트라 중고 중고폰 공기계 리퍼폰 3사호환 SM-S928 X등급,https://smartstore.naver.com/main/products/11149483943,https://shopping-phinf.pstatic.net/main_8869399/88693994265.3.jpg,647000,,스페이스Market,88693994265,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[SKT 기기변경] 애플 아이폰16프로맥스 256GB 공시지원,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8221563097&tid=1000000061,https://shopping-phinf.pstatic.net/main_5439769/54397692771.jpg,451610,,11번가,54397692771,2,Apple,,디지털/가전,휴대폰,SKT,
iPhone 아이폰5s 풀박스 언락 지문 무음 공기계 세컨폰 16GB 기본베이직,https://smartstore.naver.com/main/products/11374861307,https://shopping-phinf.pstatic.net/main_8891937/88919371672.1.jpg,60000,,9497스토어,88919371672,2,Apple,Apple,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 Z플립4 5G 256GB 중고폰 자급제 폴더폰 공기계 리퍼폰 F721 B등급,https://smartstore.naver.com/main/products/9232518176,https://shopping-phinf.pstatic.net/main_8677701/86777018498.jpg,290000,,제이알모바일,86777018498,5,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
iPhone 아이폰7 풀박스 언락 지문 무음 공기계 세컨폰 32GB,https://smartstore.naver.com/main/products/11083423025,https://shopping-phinf.pstatic.net/main_8862793/88627933347.2.jpg,150000,,9497스토어,88627933347,2,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S24 울트라 5G 256GB [SKT],https://search.shopping.naver.com/catalog/45322345618,https://shopping-phinf.pstatic.net/main_4532234/45322345618.20240119105305.jpg,390370,,네이버,45322345618,1,갤럭시,삼성전자,디지털/가전,휴대폰,SKT,
삼성전자 갤럭시 A25 미개통 미개봉 새제품,https://www.lotteon.com/p/product/LO2285972193?sitmNo=LO2285972193_2285972194&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_4669185/46691856373.jpg,119000,,롯데ON,46691856373,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 고아라폰/SPH-W2700/2G/3G폴더폰/중고휴대폰/학생폰 KT,https://link.gmarket.co.kr/gate/pcs?item-no=760332166&sub-id=1003&service-code=10000003&lcd=100000056,https://shopping-phinf.pstatic.net/main_5416709/54167097713.jpg,50000,,G마켓,54167097713,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 A16 자급제  그레이  128GB SM-A165N,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8401785735&ctag=8401785735&lptag=I24286978884&itemId=24286978884&vendorItemId=91303219907&spec=10305197,https://shopping-phinf.pstatic.net/main_5167153/51671531225.28.jpg,294080,,쿠팡,51671531225,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
갤럭시A16 128GB SM-A165 미개봉 세제품 삼성전자 정품,https://smartstore.naver.com/main/products/11236227116,https://shopping-phinf.pstatic.net/main_8878073/88780737447.jpg,79000,,알뜰스마트,88780737447,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[대여] 갤럭시 S25 울트라 대여 단기 렌탈 대여 1일,https://smartstore.naver.com/main/products/11415494127,https://shopping-phinf.pstatic.net/main_8896000/88960004492.jpg,9800,,베스트프랜드W,88960004492,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[즉시출고] 갤럭시 S25 엣지 Edge 512G SM-S937N 5G LTE 호환가능,https://smartstore.naver.com/main/products/11839465755,https://shopping-phinf.pstatic.net/main_8938397/89383976349.1.jpg,1396000,,T-Store,89383976349,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A56 듀얼심 5G 공기계 자급제폰 관부가세 포함,http://emart.ssg.com/item/itemView.ssg?itemId=1000688030437&siteNo=6001&ckwhere=naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5437105/54371052405.jpg,438510,,이마트몰,54371052405,2,삼성,,디지털/가전,휴대폰,자급제폰,
갤럭시 A12 보급형스마트폰 새상품 알뜰폰 A125,https://smartstore.naver.com/main/products/5846539309,https://shopping-phinf.pstatic.net/main_8339103/83391038723.2.jpg,170000,,SH GLOBAL,83391038723,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 Z폴드6 5G 256GB 자급제 풀박스 공기계 핑크 네이비 실버쉐도우,https://smartstore.naver.com/main/products/11778815807,https://shopping-phinf.pstatic.net/main_8932332/89323326394.jpg,1678800,,픽폰-PEAKPHONE,89323326394,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
미니멀폰 E ink 쿼티폰 (unlock) 6GB / 128GB,https://smartstore.naver.com/main/products/11449931982,https://shopping-phinf.pstatic.net/main_8899444/88994442347.jpg,598800,,사다줘쇼핑몰,88994442347,2,,,디지털/가전,휴대폰,공기계/중고폰,
갤럭시 삼성전자 퀀텀4 A54 128GB SM-A546S 미개봉 새상품  화이트,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8628848746&ctag=8628848746&lptag=I25036079932&itemId=25036079932&vendorItemId=92084650403&spec=10305199,https://shopping-phinf.pstatic.net/main_5340418/53404188651.5.jpg,258200,,쿠팡,53404188651,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 삼성 갤럭시S25울트라 KT기기변경 공시지원 완납폰,https://www.lotteon.com/p/product/LO2490091463?sitmNo=LO2490091463_2490091470&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5497225/54972252438.jpg,478400,,롯데ON,54972252438,2,삼성,,디지털/가전,휴대폰,KT,
"삼성 갤럭시 Z폴드 6 256G + 워치7 40MM 미개봉 새상품 LGU+ 번호이동,기기변경",https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7557105516&tid=1000000061,https://shopping-phinf.pstatic.net/main_5026120/50261202339.1.jpg,1496670,,11번가,50261202339,2,,,디지털/가전,휴대폰,LG U+,
[Apple/정품] 아이폰15프로맥스 256G/512G 공기계 리퍼폰 3사호환 자급제,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7756553502&tid=1000000061,https://shopping-phinf.pstatic.net/main_5141530/51415301192.2.jpg,482500,,11번가,51415301192,5,Apple,,디지털/가전,휴대폰,공기계/중고폰,
울트라 대여 갤럭시 S23 평일 핸드폰 단기 당일 콘서트 공연 팬미팅 렌탈 네이버/트위터 후기작성,https://smartstore.naver.com/main/products/9130335908,https://shopping-phinf.pstatic.net/main_8667483/86674836231.1.jpg,30000,,스냅슛 울트라대여,86674836231,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[국내정발]샤오미 홍미노트13 8GB RAM 256GB 레드미노트 미사용 새제품,https://smartstore.naver.com/main/products/10650303587,https://shopping-phinf.pstatic.net/main_8819480/88194809485.jpg,261000,,디지털스토어프라자,88194809485,2,샤오미,샤오미,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S25 엣지 자급제 512GB,https://smartstore.naver.com/main/products/11848527204,https://shopping-phinf.pstatic.net/main_8939303/89393037798.5.jpg,1426890,,O-ma,89393037798,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
공기계 SM-G160N 삼성 갤럭시 폴더2 SKT KT LGU+화이트 효도폰 미사용새제품,https://smartstore.naver.com/main/products/9213067786,https://shopping-phinf.pstatic.net/main_8675756/86757568109.1.jpg,548000,,폰베스트,86757568109,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
SK 신규가입 잼폰 포켓몬3 에디션 키즈폰 1년약정 어린이요금제,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=2259309432&tid=1000000061,https://shopping-phinf.pstatic.net/main_2569283/25692838273.17.jpg,100,,11번가,25692838273,2,SK텔레콤,,디지털/가전,휴대폰,SKT,
삼성 갤럭시s20fe 공기계,http://www.ssg.com/item/itemView.ssg?itemId=1000556351546&siteNo=6001&salestrNo=6005&ckwhere=ssg_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_4176024/41760246952.1.jpg,115430,,SSG닷컴,41760246952,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 폴더2/ SM-G160N 2021 기기변경 저가 어르신 효도폰,https://www.skonlinemall.co.kr/new/shop/view.php?no=1481&goods_code=S298041444876,https://shopping-phinf.pstatic.net/main_5295931/52959316611.jpg,124200,,SK공식온라인몰,52959316611,2,,,디지털/가전,휴대폰,자급제폰,
갤럭시a32 공기계 A325,http://www.ssg.com/item/itemView.ssg?itemId=1000602486408&siteNo=6001&salestrNo=6005&ckwhere=ssg_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_4857575/48575751680.1.jpg,57230,,SSG닷컴,48575751680,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 2g/3G/키즈폰/인터넷안되는 전화기/노리터치/A220K,https://link.gmarket.co.kr/gate/pcs?item-no=1589660120&sub-id=1003&service-code=10000003&lcd=100000056,https://shopping-phinf.pstatic.net/main_5416793/54167938208.jpg,39800,,G마켓,54167938208,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
Apple 아이폰 12 mini 자급제  그린  128GB,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7059056549&ctag=7059056549&lptag=I13506636991&itemId=13506636991&vendorItemId=91607846103&spec=10305199,https://shopping-phinf.pstatic.net/main_5155620/51556209895.14.jpg,259000,,쿠팡,51556209895,2,아이폰,Apple,디지털/가전,휴대폰,자급제폰,
SAMSUNG 갤럭시A23 정품 미개봉 SM-A235N 128GB,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=2067695887&tid=1000000061,https://shopping-phinf.pstatic.net/main_2229081/22290810392.8.jpg,94750,,11번가,22290810392,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
모토로라폴더폰 스타텍 레트로 복고 감성 소품 공기계 블랙 오리지날 338 C,https://smartstore.naver.com/main/products/10744799084,https://shopping-phinf.pstatic.net/main_8828930/88289305006.jpg,144900,,DD GLOBAL,88289305006,2,,,디지털/가전,휴대폰,자급제폰,
비보 Vivo X200 울트라 스마트폰 자급제 중국판,https://smartstore.naver.com/main/products/11752579980,https://shopping-phinf.pstatic.net/main_8929709/89297090499.jpg,1465330,,딥블루SEA MARKET,89297090499,2,비보,비보,디지털/가전,휴대폰,공기계/중고폰,
"갤럭시 Z플립6 공기계 SM-F741N 256GB 휴대폰,알뜰폰",https://phone2s.co.kr/product/detail.html?product_no=3521&cate_no=2182&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_5403218/54032184686.jpg,647000,,모바일센터,54032184686,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시S21/S22/플러스/울트라 공기계,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7049145110&tid=1000000061,https://shopping-phinf.pstatic.net/main_4718396/47183967076.jpg,161740,,11번가,47183967076,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S25 플러스 256GB 자급제 SM-S936N,https://smartstore.naver.com/main/products/11288633951,https://shopping-phinf.pstatic.net/main_8883314/88833144282.1.jpg,1338940,,삼성전자공식파트너 쇼마젠시,88833144282,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
애플 아이폰XS 64GB 골드 T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=3498&cate_no=27&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_1803396/18033965958.1.jpg,130000,,대전모바일,18033965958,5,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S23 FE 128GB 듀얼심 5G 공기계 자급제 폰 카메라무음,https://smartstore.naver.com/main/products/9380181477,https://shopping-phinf.pstatic.net/main_8692468/86924681800.jpg,489800,,얼리텍,86924681800,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S25 Ultra 자급제  티타늄 블랙  512GB SM-S938N,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8493748833&ctag=8493748833&lptag=I24580285353&itemId=24580285353&vendorItemId=91592064801&spec=10305197,https://shopping-phinf.pstatic.net/main_5289030/52890306073.2.jpg,1711900,,쿠팡,52890306073,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S25 플러스 5G 256GB,https://smartstore.naver.com/main/products/11413097648,https://shopping-phinf.pstatic.net/main_8895760/88957608013.3.jpg,1238990,,알뜰찬스-알찬,88957608013,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
아이폰 16플러스 256GB Apple 미개봉 새상품,https://smartstore.naver.com/main/products/11102346208,https://shopping-phinf.pstatic.net/main_8864685/88646856531.jpg,696000,,모바일 익스프레스,88646856531,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 와이드7 5G 128GB SM-M156 공기계,https://smartstore.naver.com/main/products/11216963501,https://shopping-phinf.pstatic.net/main_8876147/88761473832.jpg,188000,,유피시스템,88761473832,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시S23플러스 5G 512GB [자급제],https://search.shopping.naver.com/catalog/53647396578,https://shopping-phinf.pstatic.net/main_5364739/53647396578.20250319155954.jpg,1029940,,네이버,53647396578,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시Z폴드3 팬텀그린 256GB SKT T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4515&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2917091/29170913912.3.jpg,120000,,대전모바일,29170913912,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
